id,uid,source_dataset,source_url,artist,genre,style,row_idx,local_relpath
28,wikiart_0000028,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/28/image/image.jpg?Expires=1772117701&Signature=qEBvgIhYuw31jFaFV4CuuPbB8iSKWuR0Wcj5IRNrBJnRTuxroveDAtvXjJjkrdzYuvlBPv-XOXm10KW1aKAvaGJK9s2bpQuY1DKossHDpgS-WZGRBBjXpGT6DKKEkzyAyTUZerDX0iyT0dCaPJ795Xal6RLnqmS2a1Y7sI6EUUixSCsqaHZ1g8FgDjO-7E9uVMDZOjl0osrDNzYFayUAm35I-6U9l-peT-~EzVXqcLvGe1gRmXtvsseDk-NQloQjPG8Q2IrZztd4aITK-MqO4BKsj9vTrdVvpxQNMNbkYol7wDX7rKEzFAi~E8o8Yze~ZXd0w5zpCCfhuakhcNGh5Q__&Key-Pair-Id=K3EI6M078Z3AC3,10,8,21,28,raw/wikiart/wikiart_0000028.jpg
29,wikiart_0000029,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/29/image/image.jpg?Expires=1772117701&Signature=uoMTo6JIdUTb9zWMx7PsqeVq7Uu1NRzDu9MUmaxokUoFIUvCd4IzeFllv7SGDJCW945jY8YiTgPLbRzX7WDFRS43U4L8nvdiR8v3phcvVGOvXoC8Rwcqa5Ie54j48zZJmsqq7vq0hPa8zdwjR~qe-uCOOJ0lpXUX81yDb4-YCBlSjokh6MIcVNWzmTdI9Q5SwmbYy72tK5Ma921bevxnvKXTD8cvIa06RCDkRyqVvWRWjpbgEomU9bXYxN7SlrdKy-KvFG08fGOCcCDh~sF6WS4YXuoJD7GbjWQXnk7dXwUafZ2n6~9GT9zJiM9XcjTuTFh0ron6ZXEaExDP24upDg__&Key-Pair-Id=K3EI6M078Z3AC3,22,5,21,29,raw/wikiart/wikiart_0000029.jpg
30,wikiart_0000030,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/30/image/image.jpg?Expires=1772117701&Signature=xaYSb3oXqwu3nFTl0u0JWWTLQM21R2T5fRd7-I0VgntrBSk9nNL3ozWsPXm4Nmo~YpzA5i6PBgJq7bkCt6EH~cqXRWWSBnmVEzomGacv4RJtRU8E6EJC4wbp08fmnr709c6A6ImjP1oXtB7BXnVDU6O2xcri64XDz-Xgf7hMbo7~XWr3-1ILF1g7UIe1nNWwKcBGIQy2Zuplvciw0~zOyPwCjHwPjZwVrrULQaPYI3NdyxAC1RfHSuothjWreeTs4faahH3thE6P3IuOUK0HzOQIgntmhpz8I69JwlA6wIbCO7bXcfDvSbo9uOtkekxr2XaGf2QFpVMqZkx~ZetdSQ__&Key-Pair-Id=K3EI6M078Z3AC3,22,6,21,30,raw/wikiart/wikiart_0000030.jpg
31,wikiart_0000031,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/31/image/image.jpg?Expires=1772117701&Signature=nEcDe-00fhbHNwOtLbNJbe~hm3tkWD~7K6zGCPotBAhc5KWSnlplRzciCqAooAgCcfBFLhcrGj5czsD6XauHaLrAC-hEldGHl9xmrnezV~0meMYzoI3~mk7eRbUzJhf9tTgZXlxoskuoLkBrGwWVnSYSb8CrYm~A3GSmHxr3zpxWyCghwx6ImyrJYDffNChdGOcBD13ASHQOETA9S4tjZxFHGu~2khcNqjpdNoGq5f6RelRrxogieLjO20B~c3ONvFvU0UT6~cmvJb5Cnny6YUy1YXGCvswik7Xhqo2mcZf2LRSBlBbeKWjMarR8z5ytOt2vnmz25MwdG-yA1DQ7Ug__&Key-Pair-Id=K3EI6M078Z3AC3,25,7,17,31,raw/wikiart/wikiart_0000031.jpg
32,wikiart_0000032,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/32/image/image.jpg?Expires=1772117701&Signature=vAMM2H2alnZ4fvsCISIhwr~~jWBp3icU86UhXz1zIqQXP3IWdi~ekN3PwuIIDdFdllU0lbA9SnK6T0dNW8mLiRjYEWyNjxk-30NzwAeoLJANQCs50rYm97c71edn7D0PhzvR8bsvoLshJ9cHouArh2thuJQPfqPb8-Qqgm62g1R45rsqegjyvmHD9gmYSArhdR6lFGnsXnkxNH-R1e4ooK4jqkRvssUvnTl1jD0tV1y83rm3v03q92OAVJkz8Tpi-mgpke21nLpSmQJaUX-NtHujIYmSNb-PSNhopHV7LmUvu5VuyMfjFJp17Ld79752sImBMhdIiuTTdx0Zvusfgw__&Key-Pair-Id=K3EI6M078Z3AC3,16,9,20,32,raw/wikiart/wikiart_0000032.jpg
33,wikiart_0000033,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/33/image/image.jpg?Expires=1772117701&Signature=vARdnNtWjoUAinCUyuuAJHsH-1FAikIbV3OxorQlfhq~UJ-5~9ajZngXQ5Ub6e3zHYss-ox-7iyzCnkFSNfktbOKHvfQ49EdYrtu-drrfeDzeNuKjO4O-kdg~sJzoQWWuDgiE8OEWlJXw1b7koOOWUo8F4WTpx7uGaHnTYRlKT9kmA4H0Aom~QamM7N3dc7YypmCKN2qWTQstU1YVvn-76bKQwNzNCGy6EBW1hKRPA35iAWIbNfx6PFDMLKBb5TpaTwnphMvDRoFdlR8mgGBPL34X469tox105mdD5VTWWMhEBnnalCeuLqgNkcVIzu6gGEv6nvvQoMtGyk9erjlXg__&Key-Pair-Id=K3EI6M078Z3AC3,12,10,15,33,raw/wikiart/wikiart_0000033.jpg
34,wikiart_0000034,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/34/image/image.jpg?Expires=1772117701&Signature=iCcwOKXHIW-WKexNo1ox1HWYauY9QVSWMO6ExeTj6MQEHFpdhQbK~M~U6s0LhjF4ktoD5DZP9dFuoXRI5n1paamINHXcoQAP~hPi3tB9Y-czOcbl~Lxt3ZCQ4dRyViySt3dWZtK-kdhrExbO~XGUmH7kfv34HCqQvf762i4vDdkaU35y2Qtg3e4chJ74XhHQot9Yzr4nxND52lLwxJGOuJv9loeZdP2fpvh4poGJQRqETZymwO5Ub6RPWGFzyokUjZSRqGoMXeHG8cYSnMAvXxG-sZmziB5j7bcGQpc-IeNYrRaTK-K~1eI3YM4A7YNzMvk5uviiNexDxmwfakNiDQ__&Key-Pair-Id=K3EI6M078Z3AC3,15,6,9,34,raw/wikiart/wikiart_0000034.jpg
35,wikiart_0000035,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/35/image/image.jpg?Expires=1772117701&Signature=T2MB00JCjrzQn0ElV0GYwQKR8Y2jQ64JIGXb7H1efTkW7Ok~H0ljYN1pil8RffL8a5nTE95AA7ug7AlkqVrW~hJWJ8btDJQwH4hNmdIMXL1cGeY6yoJj3EE-rA9JfBu8a7pHZaY4s68smzI1~fHob4f5RKykaeMxIGli9mKtqU0MtUVm~X3ohCkedZQeOj-hjmWPfoJolLY8BPn5h2I~90DdjnWsjXk-TwNgWvcOlQJfzqVGntaofRCwXMnLf0qwguQ60Ku4psIsx8-Jitip609pjnpcF6zCu8mY4QRMo2kpvjWA4r0MQ8N848RSnf3El-KHo6cjEixnNGkzdFMKgQ__&Key-Pair-Id=K3EI6M078Z3AC3,9,4,23,35,raw/wikiart/wikiart_0000035.jpg
36,wikiart_0000036,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/36/image/image.jpg?Expires=1772117701&Signature=YWk2UQnjfzJLo895nSya81dBptHgfVqkeWB1EbP0M5RKpwFfwvm4DOPtq2pDu8Yxg01EoCaSgc3bJ~GVm0pH9T7ZqXZZDtoGZf~rXTCUBfQEMB8LK7z-jpwI-iAChFE0dqWML2bg0vRvVg8u7RTL2p745dYszoSJNMg9ymkmq4GGv15y8bxDb1XpqAalbKOvw3JEE31pAC7g5ow-fkdU1PfnTYyi694rXyG-QJ5HBbebEWbF1jTrhowLZEcnYSgBKtCUsByEbDpwE0hJawafukp4dY0qHq7VUQTJBhVuTg8wHhiYNZvv2vVk~dXdlJrgHg-EJ1G9tQipR6D-7jyA7Q__&Key-Pair-Id=K3EI6M078Z3AC3,12,7,15,36,raw/wikiart/wikiart_0000036.jpg
37,wikiart_0000037,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/37/image/image.jpg?Expires=1772117701&Signature=MwPuVOKi~RxJvFE8vgEhK4QW66eh-A6eWoinO4sGE0bLKJfqFCcvql9iZg0igM6S84P8AhxBLrDqjPYSdI1oLRyHIAUzGcJrGJlqlzCapmTCM43pYXjmz-TrsbzAPZ3sRSoGW2D55Yv7nm7sZ0bv8Uxw46KcTPr68X2ifu-YVr2Asyt-Y7yOhCz~KzbMckl8JKGPfp2nDv0DfRfpnUArvn4RWUAacfBjmvghlp~y7Hv8wlKZsPUTAKOPlXw9tUKNC77zs~kLqz9xwzUMVEd5xQPNtKl8fX-Bv2fVS3u~tzvywF4XAB4i3B63uQ3IJDUdG3U-H7cLSvYwIO1LLSWDyA__&Key-Pair-Id=K3EI6M078Z3AC3,14,10,3,37,raw/wikiart/wikiart_0000037.jpg
38,wikiart_0000038,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/38/image/image.jpg?Expires=1772117701&Signature=DTxbuzEA2w011EuCMvfusvjkpxKhA-4ucTNwavegczk-IVoukt0YDTIWmh8GCDtk-M06Nlvh3F56eGSCEp9JeMGXf-JKBaLALpz6kF9LkI2Exp9y7YmWv3IR2Bx3nyyIgiaSmdG4nuRvOlBAS0npugnZSYbB2Dq6ERLkYC-u7wzaPIS8ppTifTCo76EHD9MYJ2T0ij-E-kn-eIEhLjLXsJ~N32lfO-LzmyzrrgOIZV2mvx5MwYyNZA9kbg96qC2QM8GHFOx6--MZmUR6DBrXtPHFQtmtmccEjWlTyx76l6YCE2-NXjRfa7tYHkXjAieYjUkm~1Z4eIW7k9ovttl2fA__&Key-Pair-Id=K3EI6M078Z3AC3,19,5,3,38,raw/wikiart/wikiart_0000038.jpg
39,wikiart_0000039,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/39/image/image.jpg?Expires=1772117701&Signature=mI3t3YDgKxv4uXwfbXHn-RLqD6Lm7gyVkJv2GDiRKGigmq~017DEv8Yq-fwf9dhqZp9MD8NibLewK1VWQyogoms9fsSTSiacBGcQOGT1GjQQfKUDjfuAPJHTFejzwMzHnx2qlhj9GCwmclI4DNCQOdEGX09oX1OWTe0ZBqyce5OLEjx3ekFpkVcIv84H-qp8KUV96dwE5EyYv0f1tgs4N1UWr4fk2ieKKtGZL-AwnsLSj30nP0slP183Lz2LrzuHNwO05kY5fNIxc6Y44sGkkUO05oVN44xQb5BTujt1MYRxRq4-qnR~kL~Zenx73jjnbHwnsWLIAsn35leOWY5nRQ__&Key-Pair-Id=K3EI6M078Z3AC3,20,6,4,39,raw/wikiart/wikiart_0000039.jpg
40,wikiart_0000040,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/40/image/image.jpg?Expires=1772117701&Signature=HxsUEfm40VK-14DUHPMKpT77WEsuqOB6DBuVaqpgehGy3O8vjVLi1X7FrLhNXzmDceeqt8E-znyLBqA~UnE01eXIDEFU9N3EIGigXDW-p4Ow2vnv8LACgL9E5bmYN8CdIz-0pI-iBzekRf3C3K~Ltt45DCajoPkGjYOSSH~m40XB6~X4SyowAUOAziWJDRSs0o4HI7RhpA0d-dcC2w9SMvyZhxalQ73KkzJGSl4wB5xs65MDDS-uvgBhQtyNAa8h4F7s2MDN1Qv50LmG6lS3WhEIcHGXPYkLUrSHiOeNLkWtqJgb9R6nDwafMlXEG8pbY7pa5~2dknRDAgkTNktJeg__&Key-Pair-Id=K3EI6M078Z3AC3,17,9,12,40,raw/wikiart/wikiart_0000040.jpg
41,wikiart_0000041,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/41/image/image.jpg?Expires=1772117701&Signature=W277iblsnlldje1-7On4bMDup0c5DKb69m-hvtubNN-BWN2ayy02KtxX7KJr388CI9GbqeZ27yZezkUTHuyGzQnN2AOxADRa2Zepay~M1KcXEBgPKrVbqKiab7ZvMhrqFI7kNKdhZIBirMVmDfMoU9CpkJnkl2CgNfXvJ1Zbjo1qVDdurC3MDRQ0uUOYJm0SYYyHsp-kZvXipeCy48IGX8yz1RPn~WUaaqeqv9BYVsehCuOrOA4Equ3uqOEtIvd2rUjWb4rppa0FIGfWKtSSfH13uHEaGWIlSfaZIWWW6sARSDW~Q8Y6IdZ5QYIcgceqGZYMjjl~VjsVCONR6fdzsw__&Key-Pair-Id=K3EI6M078Z3AC3,8,6,21,41,raw/wikiart/wikiart_0000041.jpg
42,wikiart_0000042,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/42/image/image.jpg?Expires=1772117701&Signature=dNWwcQ9X0opUWyEMBXfcD~mauY-0OR2aJIv5hz5sMyr1yoQRZ0gGgdA-FvvtUwU0DEU0jrQpgaiquef~l2kOX9Cr45teUnxB5lFWB4KP7avSAcIjHD5Om80opVSGO6TeZsvInpXoJCJ0bgqZ1lWbqFzGDOnXZxjYZShkeyurF5V7Pl80bi69H~lm6pAGKKx4In9A68MrBTbjPXPEdVDSBnM81l9trTN48R5BMATXHaw9TUirdoNrLg7sgxv3Qj6G2s1Zln3K~EqrdtE0GWGz3VR5FwBU1hsUGqUsDa-stBBBZ4ULNu~zK49Nxrj5QA2UoFmJ4-hxaxcWDiFujD851w__&Key-Pair-Id=K3EI6M078Z3AC3,14,8,24,42,raw/wikiart/wikiart_0000042.jpg
43,wikiart_0000043,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/43/image/image.jpg?Expires=1772117701&Signature=VV71yJwcK3wS-wZJPwHKD~9M-C4IqzGj3Wi7otzeIkQ-GqInER-OtuZsZeoTbe68UWnO~-jn7E4dc9VrW1CyqjBPaBS0fNj08oak--6rgHfzcFzJHQ~l5e85a9UJptFniShuSQ-ZmpEJnklhDm8b~hVeU0tWcnQJwCOwAVMdEYnmB7hFk2P3L3fpMp90D8b-S5ACOeBDDK8uLe7AavW~A9l~dIZszp47u~PUwitXrH83iePqwZbFSaJHGNY6owVQSl9ijXKK1tA357KHNt7uWwtqbwwXRXpbr~DmnsFi6i9v1ujP6RrF8h0JdFdQEzdseCGzPowKGxrl6U2fmqsMMA__&Key-Pair-Id=K3EI6M078Z3AC3,6,4,12,43,raw/wikiart/wikiart_0000043.jpg
44,wikiart_0000044,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/44/image/image.jpg?Expires=1772117701&Signature=caerUJDNF3Ujj11HRoZjZvEFUtRyR~z~-65sjlbSqD2IPgGE~lmhSjbEPoQAn1BwloNYxkX9rBWYNRGuVZCyUrwafaa5wMPBVkSEM1g1iw0jpsnM3n6G75wmwf3twfW~cN9HmEGLNaQKjH8VNYOGUTowDRHKVPdLJQEE9pA3J4kTEiw5w2~XWn-L56Tne52RSjAUeG58Pdzs42IIaAxRIwzZ7uaPr9JRYBqUJHWQGZ3ro~gAgthw~0WUKvycRE7mqMQjsfPgMjiYNmeNLxZAPRAckLz2Ut5lhXLZoplks~GvZEq4r9DAzo6LgJvaMDOCxOvFPo03y7wUk1d7dxdyPA__&Key-Pair-Id=K3EI6M078Z3AC3,17,9,12,44,raw/wikiart/wikiart_0000044.jpg
45,wikiart_0000045,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/45/image/image.jpg?Expires=1772117701&Signature=VYio6EcdaFnbu0P7pkOsN87PRF-2eYsvTHLvP8WE8Ozsa1egBzjezandcZO8BlTNqRgZmtLeGKDWNrCO7wcfng70EoxJSiMri9EQ6-TsRZL~aCmiWFHo8jed~~icv0-pZ5tihb7fzxxzNhT0eKbgglbBIBmSuQ6-0pCXNOPqYRaCgTT9FZqgvXf6GT5NldhvnZvnwlosAL3ugMLHRVgnYIqAO8qGAtf3PvoI8K4II7hqDDGr7AreMsEnTHPfWsyHGwlsieHEk4jwI4a9KTIzpR2cZc7ApGxfhA3wieQN2KrPOyrPvhB-yG-o8gyLt8~CzxeDKgcdmoa62LG16Lqv6w__&Key-Pair-Id=K3EI6M078Z3AC3,21,2,9,45,raw/wikiart/wikiart_0000045.jpg
46,wikiart_0000046,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/46/image/image.jpg?Expires=1772117701&Signature=e3Zn3a4mqWI8E-gMs4xPvN5gQ11jIBeZrMCMzvYqSi5g~LFGxaPN7vLp0EelT0TLGewlpB7g~ReBAxOTbTt-CK4pGUtIpR18f1WUPTLWnIIXHzP3dwNGsES7J9LOz4OUC81qKt6jS342Du~ecOmoepyarn4gAXdRwazavANdtcrEhcY6n7kEsEfx9S6RsK1Yru0z0pPNS-lrwQSRHP88xVRODqxeyi9akaqW5fJkHaw4eWIehqmYBvQQ8Bhs~jUblrbe-FYT5jOgaMj9z5rltJdn3saPlQFVBHX~huH-HygJjx3M3R-dtEv-YjnsjhYX-Ab8meZFVmUTvyIZhAme1A__&Key-Pair-Id=K3EI6M078Z3AC3,25,6,17,46,raw/wikiart/wikiart_0000046.jpg
47,wikiart_0000047,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/47/image/image.jpg?Expires=1772117701&Signature=COPXVcaqrx~ulDcT6TpRAdOLKPqQCXpscn3u4tJYJw5rSI6Xi5Oy6WmXlYfl31RA0-Pg2MMlnvxKRNP7IYPiaS7yc4Eh6wz0mlADWTm3EC52DmaVwAffjB-~snchkxK3Gdp2pAfHfHsqArf-Ex8MY94vpZRvtFYltrWW0GjrjQv50FifnefUEPhiWmwmG81FBfsWK2-8wHhBAanXl5dZol6fS~zpJ1d0nf-CugKenc3ZrU2GPakSCnIn6uzARaLlxNpW0qQLj09vohcOqwyFAv9otKvegECAIugPX-LT8D25iUDqMrKD58-aA004a0pih6h6EstmCv12YDKALQ4crg__&Key-Pair-Id=K3EI6M078Z3AC3,16,4,20,47,raw/wikiart/wikiart_0000047.jpg
48,wikiart_0000048,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/48/image/image.jpg?Expires=1772117701&Signature=AjiRaf3XGFcJPpxJjmA3FGhiokq-03esHe7DYcFdmNEX54yCEBlhwDtSMbr5EugvGgh3J8qtMvIdTkvznwnZfDnHij6dvoCrjjsxY9f1PHx7Zf1RelxizijdWR6TARuOsueJ5xqRlz~dSAD8YQPUe77LyalryOvGGSyTBXbDSgqw2l84EBGIMNsfKOUZjdOCDvasZsW0rqUTq2vwj2I6aG5PFOV~vdTwBplopb6BAWSfjDVqWQuk6EbKvBOEpg2XSmazFYMHuF6p-RVxfglvm~JLSSEiht8B0Fu7n-QnIkTZfCFwtrMjzGpyvSNoEm2yaWWqqdvmM-uY-U0ExCs2FA__&Key-Pair-Id=K3EI6M078Z3AC3,22,8,21,48,raw/wikiart/wikiart_0000048.jpg
49,wikiart_0000049,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/49/image/image.jpg?Expires=1772117701&Signature=nwCsWRgR06CG3ODNGQHR7KKZ0zZbCZdH4gnYpr6oKtV0MFsg5Xu~8wJobduKHM0CtFXDSOJJ24xeqf2qipsTGnm36mp3q3Rs6RaNyvrmQgNd55P1cRPV8Of38tXPsG~XGa4NqogudkGXOpUV8CYzp6mxX5VfFhGv-K3kq~c4DbeYX3Ep93WXYFjcTw~W5UEK0NLIILStYYn6-EJwiXIe8XdYS4s~yRYw-LtDLO4fpCn7gZti-bw9vPJufRAKPHdPy7ogVWgMyaN1-1GRbhutWYECbrQx4Xht8iYmFJ2wlRrhUvV5WeSqJUSH~QshP9a-bpLDgM8~Iz5pPd4O3vqAnw__&Key-Pair-Id=K3EI6M078Z3AC3,15,2,20,49,raw/wikiart/wikiart_0000049.jpg
50,wikiart_0000050,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/50/image/image.jpg?Expires=1772117701&Signature=opk4rUacYJH76IN4GNEEV5Ele13fLN3HjDQ6Ph8065cFC~wMUvmXqs~0BdD-7EDYQ5FpBkd5ZXtMSQ2DpMRY~yRzTaChNZTFhd-TMoSpANe6ZewBder2gHAjjVuOM3roCuKzVntVeo-vbGnGfzgLbNGSMD7zenbUtdjpKvu98A-AgNC2ZlkjGXhGoFqV5ataCZaPd5NbJcqA9n2n7bVUUpCfxWpxjkM8VQA-t7LJqgzmFsIn6vAqn9A3nFhtPmoUWeGfIFDy~nwL72yR9gPrc51AuW1OxOMFvU0eYTRqjcbQumMPWbfTBwTbz4btbiSXn9uayTeqVjAXGTbtVZ2OGg__&Key-Pair-Id=K3EI6M078Z3AC3,16,6,20,50,raw/wikiart/wikiart_0000050.jpg
51,wikiart_0000051,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/51/image/image.jpg?Expires=1772117701&Signature=eNocH5aDr0XGq-lqA5aMrOdp8YeeLqNQSNm~8R1zRLsv65uxlHLrNOskx1V7sFqlNZVv25df8Kw7l30UTpPKb5nADi01M2W4uAog9IfnaDGigmLZzKWIZ7FprdHyzWrHYGx~B0~QbudNrmadYam9ffYIxZnWnqG3eqauJ-slr276QNKoJWY-zUW5~IjpFXSHlkv8wXlhHwC7ZCUe0WwjCr~iffch~c39MLKaMrBs7SKEcZjTlMQ~WUTUYn-TSBpZAGixapxpFn2zAzsdaNDotS62hlw6CTmQMwydMZDjZ39eRRTFUKJ4hb2pLt-gOz~0gjf7keuFEaS-5bmBEPvzgw__&Key-Pair-Id=K3EI6M078Z3AC3,19,2,3,51,raw/wikiart/wikiart_0000051.jpg
52,wikiart_0000052,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/52/image/image.jpg?Expires=1772117701&Signature=DEv9NElrNApSMPgJp3I9nc2nDb9~G5KM4tgVIc42lU8SCUQ4RNX5TDl~ndQOVpQ7P4qPB9HydNiOSGxoe322dyXlMc24FnrKAw2RQGmSMA3WwkjZC-9~ZV1opAV2emNLqbp-uoGBtFAMJIac7mubLnhYFIuDe6PVBq4nzIMrrxagjrLxYmyeRK9iiVO9ihDX~B0-OQzVaLvScj9McfuPgWfSH2sXpjdc7M-3nfMTdXpBJAkCE3ti7scIftHcBRW~JzD8yG9~5Zcsb4QYto~AnwFqq6FGuFnabYERL~TXhs89H-~emDy~XghBpie-h38woeUeblrVn-kQ-tvR3V5IUg__&Key-Pair-Id=K3EI6M078Z3AC3,22,8,21,52,raw/wikiart/wikiart_0000052.jpg
53,wikiart_0000053,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/53/image/image.jpg?Expires=1772117701&Signature=uK1~IQA986f~ubIoR0sb0v82Qu30DepkuL3rSR2s2ddSwzLnrdbliXenD4WN85m0n-P8LsflQt79sIlhEiWJV445jmeJkWVjrs8vHxDwqn52gU39hxwuARUeJNZVAFd6mr~Ow4b8sgR3vVkO5Gc3k6ccuvuEdlbvOjfVOqGdFMGdUonLyldS0WL4H1rKikH8Gopo3n2sfArFGG3Oyz817tqfn5BZ1zmrYHpWEC44Tf6oCTfToTEZEwymx1BxfajlYUdpLuKd4qCTX0iaR53OORN4NmYpcKP1h3X0HAHW4xplbqCH5JdkMLZx6ROhUCXsd5rI-IwG6-dzPTrtyYeqfg__&Key-Pair-Id=K3EI6M078Z3AC3,21,10,12,53,raw/wikiart/wikiart_0000053.jpg
54,wikiart_0000054,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/54/image/image.jpg?Expires=1772117701&Signature=pwMXEfJam2tlMSzDjWBS44V3l-IpqxrFbo-4HbgDmrTEsu4cyxgh4cb9le8wMwwf1VPjWJe4~syC1a~zh-ihs3AvmoF2iDM36tltkMgrk2Pw-8GK9to2474z3ULzFZBRoPyaECPx2Ou1gayctkAx4Crnu3Z-N4W14~lfauXM0quA2YNt-7OG20TvE4itQK2ikgvIC68Whv6dSSn8nGdXt~h8YtjNNcapF-Imk7VjezMEJIMr3CI7GCsoEL9naelxuAvv1HvHy47illsrjYEAMzppUxiFx2ifDpsxuFW6VnNA9EZNPMSP24zwJaw8dmEzRc-5kSJUDVees3ckkFsJpw__&Key-Pair-Id=K3EI6M078Z3AC3,16,4,20,54,raw/wikiart/wikiart_0000054.jpg
55,wikiart_0000055,hf://huggan/wikiart/default/train,https://datasets-server.huggingface.co/cached-assets/huggan/wikiart/--/d559852d2b232e0fcf195e775866964f0564f2b5/--/default/train/55/image/image.jpg?Expires=1772117701&Signature=0Qd9nDljz9RC-F9i33v16kf11LvNWPYXy2UvNAQz4QKsk1NGt4Q2s0kgpY3OnUDRc9v~ZRoI8AB6EYN-3dG7WdVKM0jVK03cl7O82~INKFvw0zpMS9XZZJz46IPpN2B~gg6FjV-p9MZ9xPbBYert6MRf9K6cuzQKhazAnWLp51ut7UTt-p8yFDD4usbvxSltjKffhqvgizFzHwirp3goXEIAjH52hkPRYdWQWHK2RjvvyCfZDC4wophCH1zqh9EqkeIdksBQX2Wm3E5-wZsMq9jkJJo3vMZNcmFq9tfr3tC3nB8xW5OpXgfthki~mHi7eubbGid~BucQGXtB1tOqdg__&Key-Pair-Id=K3EI6M078Z3AC3,20,6,4,55,raw/wikiart/wikiart_0000055.jpg
